BFSNR;NAME;DATUM;FISKALERTRAG;REGALKONZESS;ENTGELTE;VERSCHERTRAEGE;FINANZERTRAG;ENTNAHMENFONDS;TRANSFERERTRAG;DURCHLBEITRAEGE;ERTRAGAUSSERORD;TOTAL
4253;Magden;2017-12-31;1.28567664E7;76629.25;1712997.75;2.0;484753.65;0.0;1013172.35;0.0;1226078.05;1.737039945E7
4253;Magden;2016-12-31;1.32174391E7;73631.25;1578173.31;0.0;535609.4;18141.05;1032426.81;0.0;1307310.35;1.776273127E7
4253;Magden;2015-12-31;1.204191415E7;87181.95;1570715.28;10.7;431346.39;24633.3;946503.85;0.0;1665912.65;1.676821827E7
4253;Magden;2014-12-31;1.16820652E7;32500.0;1571970.85;0.0;495179.78;20137.5;1074786.25;0.0;1665912.65;1.654255223E7
4254;Möhlin;2019-12-31;3.390032755E7;276693.7;7437592.61;20796.0;589581.36;35042.25;5661516.47;0.0;0.0;4.792154994E7
4254;Möhlin;2018-12-31;3.189251615E7;269866.74;7499815.81;17479.0;1.894056201E7;51015.08;5782504.53;0.0;0.0;6.445375932E7
4254;Möhlin;2017-12-31;3.1418024E7;282219.72;6951220.22;17592.2;418939.68;33077.05;5450478.16;0.0;0.0;4.457155103E7
4254;Möhlin;2016-12-31;2.942203455E7;273116.65;7123933.79;28802.85;442279.88;117379.15;5608024.51;0.0;0.0;4.301557138E7
4254;Möhlin;2015-12-31;2.87445971E7;221890.46;7181689.38;24326.3;419703.04;207463.95;5375156.43;0.0;10000.0;4.218482666E7
4254;Möhlin;2014-12-31;3.009693955E7;230553.02;6535435.45;21862.5;520278.66;81152.0;5686549.25;0.0;0.0;4.317277043E7
4255;Mumpf;2019-12-31;4275175.55;23662.2;1129589.28;0.0;77968.52;2877.0;516110.73;0.0;0.0;6025383.28
4255;Mumpf;2018-12-31;4030128.9;32793.8;1139251.9;0.0;76861.25;2136.2;493970.33;0.0;0.0;5775142.38
4255;Mumpf;2017-12-31;4010484.1;29578.9;1034070.0;5000.0;76054.85;0.0;610897.75;0.0;0.0;5766085.6
4255;Mumpf;2016-12-31;3746080.75;23259.45;983235.35;0.0;74590.42;6072.0;573485.19;0.0;0.0;5406723.16
4255;Mumpf;2015-12-31;3778840.65;27153.05;1023983.7;0.0;83868.54;5545.85;604079.65;0.0;70593.35;5594064.79
4255;Mumpf;2014-12-31;3405858.65;10200.0;779245.35;0.0;50417.3;21013.1;707657.0;0.0;60571.35;5034962.75
4256;Obermumpf;2019-12-31;2669856.19;23236.85;501399.46;0.0;358326.02;2090.89;401889.45;0.0;0.0;3956798.86
4256;Obermumpf;2018-12-31;2679474.42;25768.4;543790.25;0.0;81916.8;1607.9;570097.7;0.0;0.0;3902655.47
4256;Obermumpf;2017-12-31;2805337.0;22762.7;706006.89;0.0;78533.5;0.0;347166.4;0.0;0.0;3959806.49
4256;Obermumpf;2016-12-31;2663559.75;23269.45;620085.95;0.0;96036.35;4847.6;658454.2;0.0;0.0;4066253.3
4256;Obermumpf;2015-12-31;2616568.25;26583.25;572232.45;0.0;81274.25;4243.55;421598.7;0.0;0.0;3722500.45
4256;Obermumpf;2014-12-31;2315051.7;9300.0;564898.51;18272.7;54925.92;5228.8;622716.2;0.0;0.0;3590393.83
4257;Olsberg;2019-12-31;1523480.45;561.2;284009.3;0.0;4156.0;721.76;131365.5;0.0;108107.0;2052401.21
4257;Olsberg;2018-12-31;1453004.8;459.45;248691.0;0.0;7767.95;546.7;246675.4;0.0;127364.05;2084509.35
4257;Olsberg;2017-12-31;2319811.15;592.85;305737.6;0.0;3878.95;0.0;152791.75;0.0;127364.05;2910176.35
4257;Olsberg;2016-12-31;1390077.35;553.3;234498.71;0.0;13297.15;1624.2;178896.0;0.0;127364.05;1946310.76
4257;Olsberg;2015-12-31;1266828.4;664.15;253429.0;0.0;9222.17;5126.8;303205.9;0.0;196965.3;2035441.72
4257;Olsberg;2014-12-31;1608786.15;0.0;264176.7;0.0;13336.06;1897.1;323677.55;0.0;196965.3;2408838.86
4258;Rheinfelden;2019-12-31;4.92815834E7;1140176.44;1.168701487E7;88921.65;5102860.27;120097.11;9271889.52;0.0;0.0;7.669254326E7
4258;Rheinfelden;2018-12-31;5.15154518E7;900328.74;1.22033194E7;101993.75;5671872.72;229897.6;9957173.24;0.0;0.0;8.058003725E7
4258;Rheinfelden;2017-12-31;4.55906345E7;689224.04;1.155998498E7;53285.13;4333187.16;77501.45;1.215031561E7;0.0;0.0;7.445413287E7
4258;Rheinfelden;2016-12-31;4.564581595E7;727593.07;1.166808903E7;85189.92;4510010.12;130680.7;1.175900512E7;0.0;0.0;7.452638391E7
4258;Rheinfelden;2015-12-31;4.387180385E7;1366168.2;1.388657456E7;30583.26;3725157.71;128353.85;1.195458543E7;0.0;0.0;7.496322686E7
4258;Rheinfelden;2014-12-31;4.190307405E7;1068883.07;1.246345794E7;46933.43;4008039.77;146002.73;1.040382492E7;0.0;3077997.0;7.311821291E7
4259;Schupfart;2019-12-31;2360343.6;16062.4;569628.59;0.0;133474.68;1658.64;650901.36;0.0;6183.0;3738252.27
4259;Schupfart;2018-12-31;2214277.4;15256.6;469981.01;0.0;21661.3;1238.84;712670.5;0.0;1714.0;3436799.65
4259;Schupfart;2017-12-31;2181035.5;17124.65;472821.08;0.0;31624.3;0.0;327316.34;0.0;1714.0;3031635.87
4259;Schupfart;2016-12-31;2052805.5;15813.4;521453.49;0.0;26312.68;3877.59;561806.48;0.0;0.0;3182069.14
4259;Schupfart;2015-12-31;2053949.7;18600.35;511030.84;0.0;25753.98;3290.1;537354.49;0.0;38129.0;3188108.46
4259;Schupfart;2014-12-31;1836685.7;6974.1;352287.43;0.0;33183.18;72251.85;553187.65;0.0;38438.0;2893007.91
4260;Stein (AG);2019-12-31;1.123383445E7;124104.65;2403235.1;0.0;289565.35;0.0;1577489.86;0.0;104073.73;1.573230314E7
4260;Stein (AG);2018-12-31;1.06260098E7;121344.6;2502491.71;0.0;279195.25;0.0;1566491.67;0.0;0.0;1.509553303E7
4260;Stein (AG);2017-12-31;1.129158435E7;125424.85;2078680.65;0.0;274402.4;404.0;1703364.77;0.0;0.0;1.547386102E7
4260;Stein (AG);2016-12-31;1.255931345E7;122615.15;2264089.68;0.0;225571.26;0.0;1237344.38;0.0;0.0;1.640893392E7
4260;Stein (AG);2015-12-31;1.24599742E7;152443.65;2244734.44;0.0;188342.81;0.0;1229975.83;0.0;0.0;1.627547093E7
4260;Stein (AG);2014-12-31;1.056698805E7;56900.0;2180455.42;0.0;218949.23;0.0;1171600.68;0.0;0.0;1.419489338E7
4261;Wallbach;2019-12-31;7315757.4;57134.52;730622.15;0.0;162231.95;5593.28;1536845.55;0.0;0.0;9808184.85
4261;Wallbach;2018-12-31;7099191.5;61156.98;789693.46;0.0;151649.85;3912.51;1530078.2;0.0;0.0;9635682.5
4261;Wallbach;2017-12-31;7164027.9;61095.14;659370.3;0.0;185864.1;56515.8;1165317.05;0.0;0.0;9292190.29
4261;Wallbach;2016-12-31;6081549.85;63957.61;656724.7;4961.25;150493.57;36883.65;1112673.65;0.0;0.0;8107244.28
4261;Wallbach;2015-12-31;5748204.75;64668.94;509652.82;2095.5;124960.57;7880.9;1116288.45;0.0;0.0;7573751.93
4261;Wallbach;2014-12-31;5912505.95;31602.48;538579.52;6388.25;163633.35;9879.6;1104918.9;0.0;318322.95;8085831.0
4262;Wegenstetten;2019-12-31;2616851.45;19351.35;483943.39;0.0;377345.65;2161.26;2993153.93;0.0;0.0;6492807.03
4262;Wegenstetten;2018-12-31;2746626.6;19915.9;545028.13;0.0;429927.6;5977.41;2779747.26;0.0;0.0;6527222.9
4262;Wegenstetten;2017-12-31;2688112.95;21750.85;503931.95;0.0;381708.8;0.0;2888152.26;0.0;0.0;6483656.81
4262;Wegenstetten;2016-12-31;2500495.8;20596.35;460588.79;0.0;383072.81;4947.55;3149977.93;0.0;0.0;6519679.23
4262;Wegenstetten;2015-12-31;2689455.6;24527.85;470498.11;0.0;387896.73;4400.75;3452985.36;0.0;0.0;7029764.4
4262;Wegenstetten;2014-12-31;2615111.7;9000.0;542829.62;0.0;14187.6;5575.65;1466893.58;0.0;208019.0;4861617.15
4263;Zeiningen;2019-12-31;8271672.45;81155.08;2946906.55;2630.48;80481.01;0.0;789472.8;0.0;418834.0;1.259115237E7
4263;Zeiningen;2018-12-31;7580912.9;75638.2;2511400.26;990.0;79622.3;3488.35;693088.1;0.0;478670.0;1.142381011E7
4263;Zeiningen;2017-12-31;6835166.9;74076.05;2397020.08;0.0;81478.45;0.0;652788.6;0.0;478670.0;1.051920008E7
4263;Zeiningen;2016-12-31;6782496.85;73588.85;2436794.55;0.0;137739.13;10419.9;668979.2;0.0;478688.0;1.058870648E7
4263;Zeiningen;2015-12-31;6249084.3;77433.7;2469265.34;0.0;158188.35;9407.7;656310.35;0.0;478688.0;1.009837774E7
4263;Zeiningen;2014-12-31;6390225.45;74000.0;2508617.35;0.0;154758.36;17718.85;974670.52;0.0;478688.0;1.059867853E7
4264;Zuzgen;2019-12-31;2642424.95;20433.7;551122.54;0.0;125713.77;1781.29;549604.65;0.0;0.0;3891080.9
4264;Zuzgen;2018-12-31;2444965.05;21710.65;556453.52;95454.55;75165.45;1338.38;610487.3;0.0;0.0;3805574.9
4264;Zuzgen;2017-12-31;2620651.75;21531.3;564631.05;0.0;51771.15;0.0;357025.8;0.0;0.0;3615611.05
4264;Zuzgen;2016-12-31;2520213.75;22154.65;464205.44;0.0;57731.97;3923.1;319163.0;0.0;0.0;3387391.91
4264;Zuzgen;2015-12-31;2646487.35;24656.7;363556.56;0.0;55991.22;3570.0;574825.7;0.0;42754.0;3711841.53
4264;Zuzgen;2014-12-31;2477602.4;9100.0;339236.11;1000.0;52998.08;4487.8;695062.2;0.0;43754.15;3623240.74
4271;Aarburg;2019-12-31;2.000933245E7;231591.23;6502638.17;2.0;566976.18;52956.0;5755515.3;0.0;18520.0;3.313753133E7
4271;Aarburg;2018-12-31;1.859371285E7;228170.07;6674972.24;0.0;559710.21;80268.1;7097814.73;0.0;0.0;3.32346482E7
4271;Aarburg;2017-12-31;1.86145388E7;151679.38;6217002.12;0.0;1927621.24;100833.5;4603134.35;0.0;1344047.0;3.295885639E7
4271;Aarburg;2016-12-31;1.77985696E7;151397.05;6138272.31;0.0;750432.08;9500.0;5407190.32;0.0;1344047.0;3.159940836E7
4271;Aarburg;2015-12-31;1.69566746E7;150125.65;7094855.19;0.0;583161.14;9975.0;4667165.52;0.0;1344247.0;3.08062041E7
4271;Aarburg;2014-12-31;1.73228043E7;148752.45;6651705.06;0.0;597544.31;44846.65;4679628.1;0.0;247617.0;2.969289787E7
4272;Attelwil;2018-12-31;792823.35;16600.0;126803.57;0.0;71490.7;17588.9;724452.7;0.0;0.0;1749759.22
4272;Attelwil;2017-12-31;657538.75;20909.05;122081.15;0.0;108547.28;2020.25;414422.05;0.0;0.0;1325518.53
4272;Attelwil;2016-12-31;551737.4;19802.65;122997.3;0.0;105346.45;2302.65;513724.01;0.0;0.0;1315910.46
4272;Attelwil;2015-12-31;506736.15;20013.85;131132.85;0.0;129193.8;1323.2;457828.37;0.0;0.0;1246228.22
4272;Attelwil;2014-12-31;495430.9;19785.55;129458.4;0.0;110314.2;0.0;553431.35;0.0;73722.7;1382143.1
4273;Bottenwil;2019-12-31;2000058.15;33527.4;865350.88;0.0;72904.18;2418.06;1032069.27;0.0;202176.0;4208503.94
4273;Bottenwil;2018-12-31;1962479.15;29475.35;1065538.43;0.0;65153.5;10071.83;752786.8;0.0;216941.98;4102447.04
4273;Bottenwil;2017-12-31;1954757.05;32984.3;667309.9;0.0;60658.65;5644.8;844036.93;0.0;216941.98;3782333.61
4273;Bottenwil;2016-12-31;2019951.25;32705.05;593766.22;0.0;75766.75;6677.75;516542.1;0.0;216941.98;3462351.1
4273;Bottenwil;2015-12-31;1997229.55;30612.2;639155.65;0.0;70247.7;3461.65;615559.79;0.0;216941.98;3573208.52
4273;Bottenwil;2014-12-31;2021430.4;33502.3;713958.2;0.0;68969.65;0.0;591801.36;0.0;284865.91;3714527.82
4274;Brittnau;2019-12-31;1.076469035E7;64242.3;2266637.08;0.0;162393.44;7283.05;3354075.14;0.0;463450.0;1.708277136E7
4274;Brittnau;2018-12-31;1.03836219E7;63270.55;2488297.69;0.0;158677.68;11846.9;1878363.15;0.0;484451.95;1.546852982E7
4274;Brittnau;2017-12-31;9458713.65;65864.4;2367449.11;0.0;134987.41;8841.45;2298671.6;0.0;484451.95;1.481897957E7
4274;Brittnau;2016-12-31;9070687.1;65153.7;2381009.95;0.0;116090.4;66186.05;2633993.7;0.0;484451.95;1.481757285E7
4274;Brittnau;2015-12-31;9059422.1;65617.6;2369350.29;0.0;104889.13;69717.7;2113292.05;0.0;484451.95;1.426674082E7
4274;Brittnau;2014-12-31;8893253.6;140425.3;1876420.9;0.0;4735556.38;20097.85;2297673.45;0.0;4553830.06;2.251725754E7
4275;Kirchleerau;2019-12-31;2187101.85;32986.2;780214.68;3000.0;106443.85;2595.37;742715.71;0.0;0.0;3855057.66
4275;Kirchleerau;2018-12-31;2114195.35;32275.9;778056.35;1.0;76648.65;1854.67;939740.69;0.0;0.0;3942772.61
4275;Kirchleerau;2017-12-31;2145997.3;35160.4;585350.2;0.0;69239.0;6021.1;682875.5;0.0;0.0;3524643.5
4275;Kirchleerau;2016-12-31;2079223.65;33433.25;474937.41;0.0;67621.85;6908.0;730140.23;0.0;0.0;3392264.39
4275;Kirchleerau;2015-12-31;1983862.95;31230.35;531662.75;0.0;86263.5;10873.05;832093.36;0.0;0.0;3475985.96
4275;Kirchleerau;2014-12-31;1964744.75;32779.5;476623.22;0.0;62833.66;10268.05;720173.65;0.0;0.0;3267422.83
4276;Kölliken;2019-12-31;1.100987515E7;242631.25;4792490.73;0.0;478463.27;22745.6;2060325.25;0.0;0.0;1.860653125E7
4276;Kölliken;2018-12-31;1.05833358E7;246006.1;4794009.59;0.0;1098199.75;0.0;2097068.25;0.0;0.0;1.881861949E7
4276;Kölliken;2017-12-31;1.087894225E7;225720.25;3901478.92;0.0;612503.2;30600.8;1831064.15;0.0;0.0;1.748030957E7
4276;Kölliken;2016-12-31;1.14418879E7;221573.3;3579342.6;0.0;599015.3;36036.95;1699229.0;0.0;0.0;1.757708505E7
4276;Kölliken;2015-12-31;1.09186245E7;242408.85;3610822.97;0.0;472483.65;18915.15;1768525.05;0.0;0.0;1.703178017E7
4276;Kölliken;2014-12-31;1.12161332E7;228853.75;3769825.39;0.0;433668.4;38416.15;2138123.1;0.0;773347.0;1.859836699E7
4277;Moosleerau;2019-12-31;2475514.2;69055.55;697753.75;0.0;31618.2;2839.93;1027691.98;0.0;124950.0;4429423.61
4277;Moosleerau;2018-12-31;2498428.25;63258.8;637569.01;0.0;30731.05;8735.24;1215741.5;0.0;132382.3;4586846.15
4277;Moosleerau;2017-12-31;2135664.75;69650.45;616718.95;0.0;39976.7;0.0;1240205.45;0.0;132382.3;4234598.6
4277;Moosleerau;2016-12-31;2210538.6;66915.7;535732.75;0.0;58137.2;-2907.2;991465.21;0.0;132382.3;3992264.56
4277;Moosleerau;2015-12-31;2243755.8;73034.6;530441.39;1932.0;76723.95;2812.2;1266023.42;0.0;211100.6;4405823.96
4277;Moosleerau;2014-12-31;2283058.1;73121.6;493732.4;0.0;57178.2;1215.25;1200829.4;0.0;210935.6;4320070.55
4279;Murgenthal;2019-12-31;7322933.3;184900.0;4596089.8;0.0;105381.57;27244.74;1965914.9;0.0;346577.91;1.454904222E7
4279;Murgenthal;2018-12-31;7100323.15;176600.0;4854620.63;-300.0;94032.1;11681.83;2079197.95;0.0;365751.25;1.468190691E7
4279;Murgenthal;2017-12-31;7123075.45;197100.0;4655403.57;1590.0;107794.9;3887.55;2216000.67;0.0;365751.25;1.467060339E7
4279;Murgenthal;2016-12-31;7270427.65;194800.0;4564725.68;0.0;102683.11;16301.3;2019741.15;0.0;365751.25;1.453443014E7
4279;Murgenthal;2015-12-31;6586718.2;196200.0;4978952.34;0.0;115479.63;8467.0;2001631.2;0.0;365751.25;1.425319962E7
4279;Murgenthal;2014-12-31;6645272.3;196400.0;4962976.18;0.0;158068.44;54826.25;1925300.1;0.0;543635.0;1.448647827E7
4280;Oftringen;2019-12-31;3.358723355E7;606057.2;9805694.71;7528.8;816591.89;144360.05;5028300.76;0.0;258174.0;5.025394096E7
4280;Oftringen;2018-12-31;3.125675375E7;559000.0;1.088186782E7;5125.79;1215589.3;37390.6;5747160.77;0.0;272745.55;4.997563358E7
4280;Oftringen;2017-12-31;3.271042625E7;538040.0;9695168.42;83977.1;769585.44;19096.5;5022373.5;0.0;272745.55;4.911141276E7
4280;Oftringen;2016-12-31;3.171781895E7;628000.0;9311489.71;5004.0;568707.65;70416.85;4549683.12;0.0;272745.55;4.712386583E7
4280;Oftringen;2015-12-31;3.207254455E7;604500.0;9746995.01;10000.0;601919.76;7132.25;4641381.69;0.0;817056.55;4.850152981E7
4280;Oftringen;2014-12-31;3.156657455E7;374500.0;9141759.77;3400.0;632236.07;4844.5;5940134.0;0.0;817056.55;4.848050544E7
4281;Reitnau;2019-12-31;3528569.35;66833.2;1114740.61;0.0;80828.14;4775.0;1694909.25;0.0;3611434.0;1.010208955E7
4281;Reitnau;2018-12-31;2789327.2;47561.15;657410.63;0.0;35515.85;2801.87;2311135.94;0.0;255100.0;6098852.64
4281;Reitnau;2017-12-31;2824037.8;51130.6;581581.58;0.0;32954.05;8912.85;2330224.16;0.0;255100.0;6083941.04
4281;Reitnau;2016-12-31;2668502.8;47414.45;546089.69;0.0;56461.0;6984.8;2144715.5;0.0;255100.0;5725268.24
4281;Reitnau;2015-12-31;2637876.1;48582.05;583968.53;0.0;63467.15;5493.8;1647681.94;0.0;353300.0;5340369.57
4281;Reitnau;2014-12-31;2874537.95;49797.25;646919.71;3462.55;30238.2;0.0;1597408.62;0.0;353300.0;5555664.28
4282;Rothrist;2019-12-31;2.40123067E7;461357.04;7766347.58;54955.2;707825.55;25886.57;4625208.19;0.0;1958125.78;3.961201261E7
4282;Rothrist;2018-12-31;2.457071175E7;464872.88;6469734.99;13063.8;1044681.7;44037.85;4642633.8;0.0;2058340.78;3.930807755E7
4282;Rothrist;2017-12-31;2.17551435E7;473139.4;6207859.9;32474.06;692462.65;23564.6;4153366.9;0.0;2058340.78;3.539635179E7
4282;Rothrist;2016-12-31;2.126044475E7;478232.87;6946412.52;18786.65;735521.97;10769.0;3474854.95;0.0;2058340.78;3.498336349E7
4282;Rothrist;2015-12-31;2.17426712E7;475991.37;7215738.98;5349.65;733906.95;213966.15;3020919.31;0.0;2496572.78;3.590511639E7
4282;Rothrist;2014-12-31;2.10923079E7;463772.28;6561614.48;3748.4;740670.16;39187.75;2575303.7;0.0;2496572.78;3.397317745E7
4283;Safenwil;2019-12-31;9415566.95;90968.25;3614652.24;57992.3;232465.2;11631.79;2271765.5;0.0;533455.0;1.622849723E7
4283;Safenwil;2018-12-31;8940363.95;90993.7;3886639.81;68284.0;230221.3;8259.89;1989676.05;0.0;557780.0;1.57722187E7
4283;Safenwil;2017-12-31;8528642.8;92916.4;4005479.07;180000.0;228025.55;26520.65;1402213.25;0.0;557780.0;1.502157772E7
4283;Safenwil;2016-12-31;8775074.65;92914.05;3482002.39;0.0;243819.2;32280.2;1480568.7;0.0;557780.0;1.466443919E7
4283;Safenwil;2015-12-31;9233057.1;106568.7;3406636.84;0.0;233104.36;17701.6;1159438.1;0.0;557780.0;1.47142867E7
4283;Safenwil;2014-12-31;8768911.35;39800.0;2850805.67;6120.0;258071.67;44090.9;1072356.6;0.0;751786.0;1.379194219E7
4284;Staffelbach;2019-12-31;3285018.55;49799.15;842700.77;130.55;298247.4;6249.78;1135060.35;0.0;0.0;5617206.55
4284;Staffelbach;2018-12-31;2699231.15;50406.5;823250.61;7128.0;224012.95;0.0;1280551.9;0.0;0.0;5084581.11
4284;Staffelbach;2017-12-31;2909284.65;52756.6;691271.73;0.0;260517.7;7783.9;798156.18;0.0;0.0;4719770.76
4284;Staffelbach;2016-12-31;2640249.65;47479.1;686141.25;0.0;182260.0;9210.7;1340417.4;0.0;0.0;4905758.1
4284;Staffelbach;2015-12-31;2921387.2;50951.1;770363.55;0.0;256667.55;4572.25;1195882.63;0.0;85646.91;5285471.19
4284;Staffelbach;2014-12-31;2352934.2;47264.65;651227.78;4165.14;221346.03;26439.2;1394570.55;0.0;85646.91;4783594.46
4285;Strengelbach;2019-12-31;1.099217495E7;178133.3;3039631.42;246.9;169972.05;16658.1;3611150.8;0.0;101669.0;1.810963652E7
4285;Strengelbach;2018-12-31;9930572.65;181283.95;2935903.29;1241.0;167239.4;9963.45;2764180.82;0.0;107203.0;1.609758756E7
4285;Strengelbach;2017-12-31;1.00664842E7;187728.45;3087548.68;6392.26;243929.99;0.0;2291665.65;0.0;107203.0;1.599095223E7
4285;Strengelbach;2016-12-31;1.011405555E7;175792.55;3018906.19;2588.15;5390062.03;35907.8;1575370.14;0.0;8237450.65;2.855013306E7
4285;Strengelbach;2015-12-31;1.02300313E7;193067.65;6219349.79;4524.15;242789.21;0.0;2498678.0;0.0;107203.0;1.94956431E7
4285;Strengelbach;2014-12-31;1.149951815E7;145538.65;5795163.27;1811.0;195555.35;120.3;2150010.45;0.0;518306.7;2.030602387E7
4286;Uerkheim;2019-12-31;4001496.45;28845.65;847150.3;6600.0;860648.4;6442.2;1352933.24;0.0;0.0;7104116.24
4286;Uerkheim;2018-12-31;3578561.85;30444.4;910973.24;3907.5;154474.35;5316.05;1605589.58;0.0;13680.2;6302947.17
4286;Uerkheim;2017-12-31;3637751.4;32865.15;1127091.87;27679.75;157799.75;22104.15;1480741.98;0.0;13680.2;6499714.25
4286;Uerkheim;2016-12-31;3552779.8;31198.5;993262.56;0.0;172323.35;15355.67;1636999.53;0.0;13680.2;6415599.61
4286;Uerkheim;2015-12-31;3367653.9;36075.85;1028696.4;0.0;141958.13;8171.85;1353716.84;0.0;13680.2;5949953.17
4286;Uerkheim;2014-12-31;3035117.45;13400.0;790721.7;0.0;158317.5;19812.85;1264184.8;0.0;91342.45;5372896.75
4287;Vordemwald;2019-12-31;5404811.75;64349.82;952442.65;0.0;244954.4;30045.35;901887.9;0.0;0.0;7598491.87
4287;Vordemwald;2018-12-31;5030975.9;64052.82;993254.5;0.0;220898.5;8513.45;889321.05;0.0;0.0;7207016.22
4287;Vordemwald;2017-12-31;4337639.0;64198.14;857184.76;0.0;183346.05;4892.6;1036544.05;0.0;0.0;6483804.6
4287;Vordemwald;2016-12-31;4441121.7;62540.17;825994.35;0.0;192304.15;12239.0;780642.1;0.0;0.0;6314841.47
4287;Vordemwald;2015-12-31;3921191.2;63023.31;721916.73;0.0;197661.15;17201.15;1004752.1;0.0;0.0;5925745.64
4287;Vordemwald;2014-12-31;4262006.7;60246.39;690309.1;10000.0;158690.51;2747.95;5867009.94;0.0;210799.0;1.126180959E7
4288;Wiliberg;2019-12-31;417527.15;7803.95;106584.95;0.0;67199.4;501.32;322515.6;0.0;19247.0;941379.37
4288;Wiliberg;2018-12-31;405600.75;7100.0;114076.95;0.0;218519.4;368.73;297206.35;0.0;20184.6;1063056.78
4288;Wiliberg;2017-12-31;401568.05;8572.5;104796.05;0.0;68730.45;1188.4;312690.85;0.0;20184.6;917730.9
4288;Wiliberg;2016-12-31;366042.65;7198.8;92691.7;0.0;69820.8;1381.6;307359.75;0.0;20184.6;864679.9
4288;Wiliberg;2015-12-31;339338.1;7269.85;100457.45;0.0;78314.0;756.1;357042.75;0.0;20184.6;903362.85
4288;Wiliberg;2014-12-31;365002.1;7124.4;98748.5;0.0;75210.2;0.0;337396.9;0.0;56335.35;939817.45
4289;Zofingen;2019-12-31;3.61536263E7;740596.75;3.110635685E7;298793.9;4835868.6;578171.06;1.599238056E7;0.0;0.0;8.970579402E7
4289;Zofingen;2018-12-31;3.662514585E7;747023.46;3.080665392E7;534221.79;5136138.2;507355.74;1.657883657E7;0.0;3312868.92;9.424824445E7
4289;Zofingen;2017-12-31;3.792854205E7;777867.75;3.102186151E7;409995.66;3961067.35;891716.2;1.576596352E7;0.0;0.0;9.075701404E7
4289;Zofingen;2016-12-31;3.58160185E7;757577.15;3.031575538E7;274046.75;3992880.11;200816.77;1.634110941E7;0.0;0.0;8.769820407E7
4289;Zofingen;2015-12-31;3.57757965E7;739972.1;2.79489069E7;689885.07;2418468.8;234657.55;1.604661106E7;0.0;0.0;8.385429798E7
4289;Zofingen;2014-12-31;3.62548232E7;726808.5;2.734106076E7;389839.7;2705524.93;80363.57;1.594780881E7;0.0;3566607.0;8.701283647E7
4301;Baldingen;2019-12-31;684678.65;0.0;192351.42;0.0;22994.45;9905.66;423617.65;0.0;62631.0;1396178.83
4301;Baldingen;2018-12-31;619744.8;0.0;182783.9;0.0;25218.7;2310.42;458382.2;0.0;66400.0;1354840.02
4301;Baldingen;2017-12-31;655768.3;0.0;183710.6;0.0;22698.15;52.0;468473.75;0.0;66400.0;1397102.8
4301;Baldingen;2016-12-31;743331.0;0.0;164423.56;0.0;26329.6;0.0;359067.4;0.0;66400.0;1359551.56
4301;Baldingen;2015-12-31;580915.15;0.0;167569.2;0.0;30674.56;1592.1;476312.5;0.0;66400.0;1323463.51
4301;Baldingen;2014-12-31;639871.2;0.0;235218.35;0.0;29184.88;0.0;513473.3;0.0;96619.0;1514366.73
4302;Böbikon;2019-12-31;366021.5;3601.35;163890.16;0.0;86842.75;1255.58;384626.85;0.0;96978.0;1103216.19
4302;Böbikon;2018-12-31;407288.65;3634.3;128577.6;0.0;147158.4;2328.7;415345.1;0.0;102577.0;1206909.75
4302;Böbikon;2017-12-31;902880.15;3777.6;131644.75;0.0;86096.65;3201.9;379827.7;0.0;102577.0;1610005.75
4302;Böbikon;2016-12-31;410940.95;3706.1;117032.0;0.0;84949.5;0.0;335820.8;0.0;102577.25;1055026.6
4302;Böbikon;2015-12-31;405270.9;4259.35;122177.95;0.0;86211.07;965.25;517376.0;0.0;102577.0;1238837.52
4302;Böbikon;2014-12-31;446266.35;1846.3;122775.75;0.0;85300.13;0.0;445942.85;0.0;102577.25;1204708.63
4303;Böttstein;2019-12-31;9254434.7;72785.4;4863347.32;0.0;195525.83;28762.77;2260657.56;0.0;0.0;1.667551358E7
4303;Böttstein;2018-12-31;9334656.2;74808.3;5276147.7;0.0;584117.87;16696.53;2268380.38;0.0;0.0;1.755480698E7
4303;Böttstein;2017-12-31;9218045.8;76980.45;4978092.14;0.0;169033.45;23104.45;1750490.5;0.0;0.0;1.621574679E7
4303;Böttstein;2016-12-31;9222966.05;80072.3;4963379.93;0.0;137706.04;0.0;1718219.84;0.0;0.0;1.612234416E7
4303;Böttstein;2015-12-31;8581291.8;97547.5;5183015.9;0.0;200860.75;11623.45;1375603.95;0.0;201537.0;1.565148035E7
4303;Böttstein;2014-12-31;8381806.29;35200.0;4823467.1;0.0;198255.15;11519.4;1507028.8;0.0;281000.0;1.523827674E7
4304;Döttingen;2019-12-31;1.11102208E7;94087.4;5058889.1;0.0;461408.57;90358.01;5620741.19;0.0;781182.55;2.321688762E7
4304;Döttingen;2018-12-31;1.03217329E7;94296.5;5129649.35;0.0;280016.89;16102.41;5354184.94;0.0;820338.0;2.201632099E7
4304;Döttingen;2017-12-31;9617247.45;97610.45;4934217.84;0.0;254095.65;146683.4;5013763.25;0.0;820338.0;2.088395604E7
4304;Döttingen;2016-12-31;1.10032557E7;95961.5;4825172.4;0.0;235861.87;122426.25;4837549.65;0.0;820338.0;2.194056537E7
4304;Döttingen;2015-12-31;9571938.5;244452.25;4904902.9;0.0;254446.2;212339.1;4854924.75;0.0;854077.7;2.08970814E7
